"DateTime","Positive","Neutral","Negative","Price"
"2019-07-19 00:00:00",4,26,4,10446.285
"2019-07-20 00:00:00",2,17,2,10736.755000000001
"2019-07-21 00:00:00",1,17,0,10581.939999999999
"2019-07-22 00:00:00",0,26,2,10374.335
"2019-07-23 00:00:00",1,13,1,10074.525000000001
"2019-07-24 00:00:00",4,22,4,9728.16
"2019-07-25 00:00:00",2,15,1,9964.565
"2019-07-26 00:00:00",0,8,0,9779.285
"2019-07-27 00:00:00",1,5,0,9756.71
"2019-07-28 00:00:00",0,2,0,9363.58
"2019-07-29 00:00:00",0,18,3,9552.295
"2019-07-30 00:00:00",1,27,0,9570.655
"2019-07-31 00:00:00",3,32,5,9852.77
"2019-08-01 00:00:00",1,39,3,10189.65
"2019-08-02 00:00:00",6,33,5,10503.73
"2019-08-03 00:00:00",4,7,1,10712.175
"2019-08-04 00:00:00",7,15,3,10823.595000000001
"2019-08-05 00:00:00",1,35,0,11462.134999999998
"2019-08-06 00:00:00",2,32,2,11770.475
"2019-08-07 00:00:00",1,23,7,11766.265
"2019-08-08 00:00:00",3,24,4,11770.455000000002
"2019-08-09 00:00:00",1,30,8,11850.814999999999
"2019-08-10 00:00:00",2,15,5,11601.885
"2019-08-11 00:00:00",3,8,0,11338.36
"2019-08-12 00:00:00",3,32,4,11397.56
"2019-08-13 00:00:00",2,29,5,11102.39
"2019-08-14 00:00:00",2,27,4,10399.01
"2019-08-15 00:00:00",4,31,6,9974.365000000002
"2019-08-16 00:00:00",0,31,4,10154.645
"2019-08-17 00:00:00",0,20,2,10242.7
"2019-08-18 00:00:00",2,26,2,10296.175
"2019-08-19 00:00:00",3,21,1,10592.57
"2019-08-20 00:00:00",4,29,4,10766.215
"2019-08-21 00:00:00",4,34,3,10337.885
"2019-08-22 00:00:00",3,24,7,10004.525
"2019-08-23 00:00:00",2,25,4,10260.904999999999
"2019-08-24 00:00:00",3,18,2,10171.095000000001
"2019-08-25 00:00:00",1,16,1,10130.490000000002
"2019-08-26 00:00:00",2,35,1,10384.34
"2019-08-27 00:00:00",1,18,2,10210.09
"2019-08-28 00:00:00",5,30,1,9941.21
"2019-08-29 00:00:00",1,28,0,9534.605
"2019-08-30 00:00:00",7,26,5,9534.060000000001
"2019-08-31 00:00:00",1,19,2,9613.07
"2019-09-01 00:00:00",1,23,2,9701.095000000001
"2019-09-02 00:00:00",0,29,4,10111.880000000001
"2019-09-03 00:00:00",3,38,2,10534.785
"2019-09-04 00:00:00",2,23,2,10610.009999999998
"2019-09-05 00:00:00",1,22,2,10567.74
"2019-09-06 00:00:00",4,28,1,10583.279999999999
"2019-09-07 00:00:00",3,18,1,10439.605
"2019-09-08 00:00:00",0,11,1,10441.279999999999
"2019-09-09 00:00:00",5,28,3,10308.23
"2019-09-10 00:00:00",6,29,3,10181.02
"2019-09-11 00:00:00",3,24,6,10063.05
"2019-09-12 00:00:00",2,21,5,10264.58
"2019-09-13 00:00:00",3,37,1,10223.395
"2019-09-14 00:00:00",2,21,1,10353.669999999998
"2019-09-15 00:00:00",0,14,0,10340.555
"2019-09-16 00:00:00",1,20,3,10257.465
"2019-09-17 00:00:00",3,32,4,10225.23
"2019-09-18 00:00:00",2,21,2,10186.545
"2019-09-19 00:00:00",7,11,3,10004.785
"2019-09-20 00:00:00",0,2,0,10193.365
"2019-09-21 00:00:00",0,0,0,10066.125
"2019-09-22 00:00:00",0,0,0,9984.314999999999
"2019-09-23 00:00:00",2,14,0,9854.995
"2019-09-24 00:00:00",11,39,2,8947.295
"2019-09-25 00:00:00",3,48,4,8499.220000000001
"2019-09-26 00:00:00",3,36,4,8112.365
"2019-09-27 00:00:00",5,17,1,8096.36
"2019-09-28 00:00:00",5,24,0,8194.74
"2019-09-29 00:00:00",2,16,4,8104.66
"2019-09-30 00:00:00",8,14,2,8054.6
"2019-10-01 00:00:00",3,39,4,8374.805
"2019-10-02 00:00:00",2,27,0,8294.905
